,update,merit,gestation,fitness,repro_rate,dep_size,copied_size,executed_size,dep_abundance,prop_birth,breed_true,dep_depth,generation,neutral,label,true_rep_rate,not,nand,and,orn,or,andn,nor,xor,equ,resnot,resand,resor,resnor,resnand,resorn,resandn,resxor,resequ,safe,inst_executed,popsize,genotypecount,thresholdgenotypes,numspecies,numthresholdspecies,numlineages,numbirths,numdeaths,numbreedtrue,numbreedtrue2,numnobirth,numsinglethreaded,nummultithreaded,nummodified,uniquephenotypetask,shannondiv,uniquephenotypecount,avgshannondiv,avgtaskdiv,seed,condition
114410,100000,1943870000.0,1105.68,631945.0,0,0,176.71099999999996,173.423,0,0.00314795,0.0,0,1747.0,11.8943,0,-29985600.0,387.0,98.0,345.0,303.0,310.0,380.0,343.0,326.0,326.0,22.9489,84.3446,23.0594,22.9416,31.1322,19.8243,28.4794,30.9517,20.3107,9000.0,28500.0,953.0,706.0,223.0,0.0,0.0,0.0,3.0,6.0,0.0,778.0,635.0,953.0,0.0,0.0,27.0,2.00473,142.0,1.05025,2.92925,9737,killed-pop7
114511,100000,87638.0,1144.35,74.8865,0,0,146.092,141.055,0,0.014111000000000004,0.0103481,0,3197.48,28.9945,0,50.7864,565.0,997.0,986.0,922.0,965.0,983.0,625.0,332.0,626.0,15.4669,8.02496,11.6833,8.23664,7.8642699999999985,7.73872,12.8722,19.9326,13.2508,930.0,31860.0,1063.0,605.0,197.0,0.0,0.0,0.0,15.0,17.0,11.0,666.0,545.0,1063.0,0.0,0.0,52.0,2.83808,86.0,2.58967,6.58396,10070,killed-pop4
114612,100000,1.96177e+34,9865.82,1.87282e+30,0,0,964.864,957.364,0,0.0,0.0,0,1614.14,-15.3429,0,1.0326e+30,0.0,902.0,0.0,902.0,902.0,902.0,902.0,902.0,902.0,797.07,106.995,994.992,104.79,104.78,104.856,104.771,107.0,106.994,930.0,27120.0,902.0,131.0,127.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,451.0,902.0,0.0,0.0,1.0,0.0,3.0,2.80566,7.0,10284,ecology-pop5
114713,100000,10712700000.0,1081.15,3185890.0,0,0,175.303,171.033,0,0.0096463,0.00643087,0,1914.26,14.6828,0,3653130.0,361.0,100.0,285.0,259.0,283.0,351.0,291.0,268.0,270.0,27.6888,70.4694,28.4738,28.439,27.8754,21.6772,28.4275,32.3343,21.1528,9000.0,27780.0,933.0,709.0,210.0,0.0,0.0,0.0,9.0,3.0,6.0,750.0,631.0,933.0,0.0,0.0,26.0,1.97997,111.0,0.965936,2.63948,9937,killed-pop7
114814,100000,1.0562e+34,10394.6,9.08924e+29,0,0,914.18,895.669,0,0.00111857,0.0,0,1308.28,13.8484,0,9.76073e+29,894.0,894.0,894.0,894.0,894.0,894.0,894.0,0.0,894.0,107.198,110.316,107.286,110.454,110.904,110.898,110.454,994.992,110.509,930.0,26820.0,894.0,220.0,215.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,442.0,894.0,0.0,0.0,1.0,0.0,1.0,3.0,8.0,10564,ecology-pop9
114915,100000,1.1111e+34,652.752,9.87648e+29,0,0,339.585,336.44699999999995,0,0.0011236,0.0,0,230.737,-0.221121,0,9.04411e+28,94.0,84.0,94.0,94.0,94.0,94.0,85.0,15.0,90.0,101.125,101.202,106.481,105.963,105.852,105.964,106.406,994.992,106.157,9000.0,26730.0,890.0,812.0,117.0,0.0,0.0,0.0,1.0,2.0,0.0,817.0,814.0,890.0,0.0,0.0,6.0,0.581086,17.0,0.31386,0.8359549999999999,9966,ecology-pop9
115016,100000,1807420.0,1561.95,1155.31,0,0,177.935,167.903,0,0.00529661,0.00529661,0,2065.48,-2.54071,0,816.0369999999998,485.0,459.0,178.0,944.0,944.0,944.0,944.0,766.0,766.0,23.8247,18.0793,59.2461,10.0496,12.1876,8.04691,12.1479,11.3198,11.3859,930.0,28230.0,944.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,5.0,944.0,469.0,944.0,0.0,0.0,3.0,1.48716,3.0,2.76538,6.81124,10686,ecology-pop5
115109,100000,9.1705e+40,16386.5,5.00355e+36,0,0,915.855,911.358,0,0.00127226,0.0,0,1143.45,82.6412,0,3.4771299999999996e+36,785.0,785.0,0.0,785.0,785.0,785.0,785.0,0.0,785.0,138.27100000000002,138.274,994.992,142.904,141.423,142.925,141.63,994.992,141.394,930.0,23580.0,786.0,197.0,194.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,396.0,786.0,0.0,0.0,2.0,0.0140715,2.0,2.80378,6.99109,10841,ecology-pop3
115210,100000,28757.8,1604.06,18.2954,0,0,177.014,168.326,0,0.0199889,0.0161022,0,1900.22,0.31316900000000003,0,16.1521,926.0,376.0,1785.0,1628.0,732.0,1635.0,1771.0,1569.0,1580.0,14.1541,22.6102,6.85503,8.04826,15.5374,7.02832,5.4102,6.95927,7.19768,9000.0,52950.0,1801.0,350.0,272.0,0.0,0.0,0.0,36.0,27.0,29.0,1480.0,709.0,1801.0,0.0,0.0,27.0,2.11056,75.0,2.71786,6.66742,11089,ecology-pop5
115311,100000,820104.0,1430.32,452.643,0,0,117.879,101.725,0,0.0124555,0.00800712,0,4468.43,-82.0586,0,307.814,707.0,1019.0,862.0,806.0,991.0,1018.0,841.0,972.0,1011.0,22.6878,8.81065,11.1733,11.2194,10.507,10.8868,11.3173,10.6799,10.8513,9000.0,33360.0,1124.0,511.0,208.0,0.0,0.0,0.0,14.0,14.0,9.0,773.0,278.0,1124.0,0.0,0.0,99.0,4.42623,250.0,2.74718,7.30665,9352,killed-pop8
115412,100000,2132160000.0,1711.09,764610.0,0,0,351.2580000000001,319.0420000000001,0,0.00506586,0.00506586,0,1052.89,14.4807,0,574705.0,617.0,255.0,618.0,615.0,329.0,618.0,361.0,288.0,330.0,20.224,40.1802,17.9485,21.8617,52.1353,19.773,40.3525,41.5397,29.0947,9000.0,29490.0,987.0,347.0,38.0,0.0,0.0,0.0,5.0,5.0,5.0,986.0,508.0,987.0,0.0,0.0,7.0,1.88372,13.0,1.67795,4.07223,9425,ecology-pop2
115504,100000,1.13452e+26,8658.77,1.31388e+22,0,0,448.205,380.052,0,0.00655022,0.0010917,0,1144.66,11.9338,0,-4.25508e+35,889.0,890.0,402.0,895.0,893.0,896.0,489.0,400.0,484.0,74.6728,106.563,155.107,66.2285,57.1252,60.6363,104.261,150.257,103.537,930.0,27450.0,916.0,797.0,118.0,0.0,0.0,0.0,6.0,5.0,1.0,250.0,451.0,916.0,0.0,0.0,23.0,1.46177,168.0,2.6901200000000003,6.810039999999999,10854,killed-pop3
115605,100000,8463.6,780.747,10.8437,0,0,108.0,104.074,0,0.0171891,0.0171891,0,3901.76,-12.9457,0,7.71611,989.0,989.0,627.0,989.0,797.0,362.0,554.0,627.0,627.0,7.66241,5.68156,7.141139999999999,4.9936300000000005,12.2462,18.0762,9.68177,8.27139,7.268289999999999,930.0,29490.0,989.0,3.0,3.0,0.0,0.0,0.0,17.0,17.0,17.0,989.0,508.0,989.0,0.0,0.0,3.0,1.51072,3.0,2.67086,6.63581,10548,ecology-pop8
115706,100000,647367000.0,2213.19,247010.0,0,0,359.584,316.9240000000001,0,0.00478469,0.00478469,0,1164.38,-2.1947400000000004,0,158347.0,906.0,712.0,906.0,888.0,524.0,906.0,503.0,382.0,524.0,13.9266,47.6883,16.5596,14.5794,58.4996,16.9409,20.1028,49.0737,37.7542,9000.0,31200.0,1045.0,151.0,34.0,0.0,0.0,0.0,5.0,7.0,5.0,1045.0,308.0,1045.0,0.0,0.0,7.0,2.1163,12.0,2.33889,5.97495,9224,ecology-pop2
115807,100000,5776.26,800.727,7.2084800000000016,0,0,108.211,103.997,0,0.025773200000000003,0.025773200000000003,0,3705.63,-2.04526,0,6.32041,1064.0,822.0,873.0,603.0,1101.0,1164.0,342.0,812.0,820.0,8.14161,6.45004,12.6695,8.200660000000001,6.9070800000000006,4.824330000000002,16.1218,8.02568,6.58292,9000.0,34050.0,1164.0,82.0,82.0,0.0,0.0,0.0,30.0,34.0,30.0,1164.0,332.0,1164.0,0.0,0.0,15.0,2.4698900000000004,50.0,2.63011,6.52785,9943,ecology-pop8
115894,100000,15643.8,792.462,19.4659,0,0,106.837,102.329,0,0.0267215,0.0184995,0,5005.6,2.3241,0,13.6596,881.0,931.0,807.0,950.0,710.0,285.0,886.0,763.0,792.0,17.3531,6.91524,7.28517,6.44039,13.2636,17.1945,6.63886,10.82,9.01439,930.0,29070.0,973.0,407.0,70.0,0.0,0.0,0.0,26.0,25.0,18.0,667.0,498.0,973.0,0.0,0.0,51.0,2.77389,157.0,2.66763,7.19897,10758,killed-pop8
115988,100000,69069700000.0,2534.44,18941100.0,0,0,421.261,302.89,0,0.00558659,0.0,0,1547.52,1.52055,0,-5.90307e+17,902.0,663.0,797.0,747.0,512.0,863.0,715.0,324.0,430.0,23.5419,51.93600000000001,28.6084,24.2337,56.0959,22.0165,52.5997,66.6424,42.1599,9000.0,32040.0,1074.0,1027.0,226.0,0.0,0.0,0.0,6.0,4.0,0.0,370.0,352.0,1074.0,0.0,0.0,59.0,3.74466,381.0,2.0675,5.53645,11039,killed-pop2
116089,100000,1.37112e+33,5138.82,1.0076e+29,0,0,652.39,546.587,0,0.0,0.0,0,665.123,7.034610000000002,0,2.02196e+55,378.0,26.0,364.0,33.0,347.0,363.0,46.0,293.0,290.0,137.61700000000002,994.992,131.89,993.992,144.643,135.037,983.333,148.13,148.14600000000004,9000.0,26130.0,869.0,801.0,108.0,0.0,0.0,0.0,0.0,3.0,0.0,547.0,538.0,869.0,0.0,0.0,18.0,1.75792,76.0,1.05941,2.45853,9814,killed-pop1
116190,100000,100095000.0,2534.0,39500.7,0,0,179.0,174.0,0,0.0127524,0.0127524,0,1334.73,25.6095,0,30759.7,941.0,941.0,0.0,941.0,941.0,941.0,941.0,941.0,941.0,17.049,36.47,994.992,19.6275,19.3681,35.6629,18.4819,36.6453,22.6805,930.0,28200.0,941.0,1.0,1.0,0.0,0.0,0.0,12.0,13.0,12.0,941.0,447.0,941.0,0.0,0.0,1.0,0.0,1.0,2.94736,8.0,10528,ecology-pop7
116291,100000,9193240.0,1820.14,4929.41,0,0,201.888,192.47,0,0.0150905,0.0120724,0,1452.65,-4.50841,0,4157.7,534.0,186.0,965.0,914.0,382.0,914.0,935.0,835.0,836.0,26.5836,78.3763,13.1398,14.3936,37.8894,15.226,15.8683,17.2436,17.308,9000.0,29400.0,994.0,192.0,153.0,0.0,0.0,0.0,15.0,16.0,12.0,806.0,201.0,994.0,0.0,0.0,12.0,2.1814,36.0,2.66616,6.53728,9882,ecology-pop5
116392,100000,8.36993e+33,8542.87,5.35766e+29,0,0,750.201,601.1569999999998,0,0.0,0.0,0,1413.7,35.5052,0,1.46826e+62,689.0,12.0,662.0,49.0,626.0,658.0,25.0,592.0,587.0,135.806,994.992,135.904,957.347,132.974,135.884,994.92,135.89,135.863,9000.0,26790.0,892.0,832.0,146.0,0.0,0.0,0.0,0.0,1.0,0.0,268.0,276.0,892.0,0.0,0.0,23.0,1.84486,94.0,1.88738,4.3722,9614,killed-pop1
116486,100000,2284930000.0,2422.26,896546.0,0,0,176.38,169.62599999999995,0,0.00849257,0.00424628,0,1715.31,-16.65,0,770046.0,930.0,889.0,850.0,898.0,847.0,835.0,813.0,820.0,784.0,15.054,24.0029,29.1822,22.7286,17.5964,33.9433,20.0014,23.6992,42.3454,930.0,28170.0,942.0,550.0,143.0,0.0,0.0,0.0,8.0,6.0,4.0,569.0,454.0,942.0,0.0,0.0,41.0,1.55788,163.0,2.84005,8.137089999999999,10738,killed-pop7
116673,100000,3248520.0,1746.46,1683.57,0,0,187.671,172.987,0,0.00636364,0.00272727,0,1957.83,-3.99802,0,1111.67,503.0,272.0,889.0,867.0,460.0,931.0,949.0,824.0,839.0,25.5896,52.4474,12.4349,12.6927,24.4406,12.1894,11.6715,15.2509,15.3187,9000.0,32820.0,1100.0,748.0,252.0,0.0,0.0,0.0,7.0,17.0,3.0,381.0,252.0,1100.0,0.0,0.0,78.0,3.87958,237.0,2.44455,5.92804,9293,killed-pop5
116774,100000,70079.2,1107.3,63.423,0,0,128.477,126.473,0,0.0303665,0.0303665,0,2872.14,-59.4118,0,45.8239,304.0,955.0,651.0,955.0,955.0,955.0,647.0,308.0,647.0,28.8407,6.94901,8.676739999999999,6.55951,6.49762,6.73267,9.70945,22.0921,9.85499,930.0,28530.0,955.0,3.0,3.0,0.0,0.0,0.0,29.0,28.0,29.0,955.0,446.0,955.0,0.0,0.0,3.0,1.58279,3.0,2.73564,6.67752,10868,ecology-pop4
116875,100000,60050500000.0,2510.01,19050200.0,0,0,419.408,298.012,0,0.00355556,0.0,0,1698.04,17.1462,0,-6.07225e+31,971.0,762.0,791.0,844.0,554.0,908.0,729.0,368.0,437.0,17.8894,41.1061,26.6812,25.0627,45.1992,22.4274,23.2682,49.0124,44.8063,9000.0,33630.0,1125.0,1077.0,254.0,0.0,0.0,0.0,4.0,4.0,0.0,356.0,377.0,1125.0,0.0,0.0,61.0,3.62244,361.0,2.12906,5.65031,11033,killed-pop2
116976,100000,7789540.0,1787.39,4241.32,0,0,197.503,188.525,0,0.0131846,0.011156200000000002,0,1489.01,1.197,0,3518.0,548.0,204.0,962.0,912.0,367.0,912.0,924.0,809.0,810.0,26.7817,60.0875,14.4055,15.1756,25.5716,12.8868,11.888,13.0027,12.9318,9000.0,29190.0,986.0,198.0,161.0,0.0,0.0,0.0,13.0,9.0,11.0,812.0,180.0,986.0,0.0,0.0,11.0,2.20847,43.0,2.66911,6.53838,9888,ecology-pop5
117077,100000,69226500.0,2659.0,26034.8,0,0,176.0,172.0,0,0.00738397,0.00738397,0,1244.11,-6.42928,0,23321.6,948.0,0.0,0.0,948.0,948.0,948.0,948.0,948.0,948.0,14.9337,994.992,994.992,14.592,16.8786,28.4379,17.0398,16.6313,27.8418,930.0,28350.0,948.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,7.0,948.0,458.0,948.0,0.0,0.0,1.0,0.0,1.0,2.77924,7.0,10522,ecology-pop7
117178,100000,1133460000000.0,3459.68,297011000.0,0,0,194.603,170.1,0,0.00215054,0.00107527,0,1929.24,57.4991,0,333056000.0,903.0,773.0,147.0,890.0,806.0,801.0,762.0,779.0,770.0,30.9953,27.1998,122.938,27.0512,33.1261,27.5646,32.2468,28.3018,27.4695,930.0,27900.0,930.0,571.0,147.0,0.0,0.0,0.0,2.0,2.0,1.0,536.0,454.0,930.0,0.0,0.0,26.0,2.02323,103.0,2.60511,7.13011,10732,killed-pop7
117270,100000,153797.0,1088.54,137.3,0,0,135.317,131.986,0,0.0190678,0.0158898,0,3314.01,-11.4345,0,86.4735,634.0,893.0,905.0,867.0,867.0,870.0,590.0,261.0,586.0,13.3285,7.82448,8.29567,7.857589999999999,8.4754,8.2049,12.7073,22.1842,12.2445,930.0,28290.0,944.0,502.0,160.0,0.0,0.0,0.0,18.0,17.0,15.0,641.0,479.0,944.0,0.0,0.0,39.0,2.0633,63.0,2.68827,6.85699,10877,killed-pop4
117363,100000,75029.2,1106.15,68.1368,0,0,128.50799999999998,126.485,0,0.021164,0.021164,0,2875.78,25.5329,0,46.8438,290.0,945.0,655.0,945.0,945.0,945.0,633.0,312.0,633.0,27.6971,7.782769999999998,10.5466,8.00014,7.78065,7.89406,13.4097,19.6287,13.3297,930.0,28320.0,945.0,3.0,3.0,0.0,0.0,0.0,20.0,21.0,20.0,945.0,450.0,945.0,0.0,0.0,3.0,1.58179,3.0,2.7337700000000003,6.66914,10862,ecology-pop4
117464,100000,11698700.0,1857.69,5424.05,0,0,178.831,163.194,0,0.00946074,0.00283822,0,2184.31,33.1534,0,3090.83,554.0,469.0,918.0,891.0,406.0,940.0,922.0,872.0,877.0,30.9587,18.0366,14.1065,14.2303,27.9871,13.0697,14.6822,15.4477,15.1886,9000.0,31470.0,1057.0,709.0,245.0,0.0,0.0,0.0,10.0,12.0,3.0,429.0,218.0,1057.0,0.0,0.0,70.0,3.89525,239.0,2.57849,6.47851,9299,killed-pop5
117565,100000,34363.8,1614.67,21.0791,0,0,179.963,171.21,0,0.0100177,0.0094284,0,1915.2,2.53211,0,16.0683,881.0,346.0,1674.0,1551.0,674.0,1561.0,1677.0,1455.0,1456.0,12.6688,36.6968,5.92558,6.3560300000000005,17.7473,5.84428,6.45995,7.98093,7.6357,9000.0,50400.0,1697.0,395.0,295.0,0.0,0.0,0.0,17.0,18.0,16.0,1338.0,604.0,1697.0,0.0,0.0,22.0,1.99969,79.0,2.71237,6.64205,11083,ecology-pop5
117666,100000,9372310.0,2143.88,4308.53,0,0,120.978,115.832,0,0.00479386,0.00287632,0,1415.82,-5.20894,0,3363.36,551.0,571.0,473.0,799.0,682.0,752.0,595.0,361.0,691.0,25.7499,62.9132,28.1266,16.7668,36.5265,17.6566,21.137,41.676,16.0074,9000.0,31170.0,1043.0,436.0,193.0,0.0,0.0,0.0,5.0,13.0,3.0,776.0,217.0,1043.0,0.0,0.0,67.0,4.1451699999999985,174.0,2.22235,5.24345,9315,killed-pop6
117767,100000,188008000.0,1507.62,73190.4,0,0,175.75799999999995,172.692,0,0.0114943,0.0114943,0,1191.62,1.98042,0,77958.9,558.0,204.0,566.0,567.0,356.0,564.0,564.0,563.0,564.0,25.4535,51.4436,26.8693,26.0606,32.016,18.0992,25.0615,26.2515,21.4633,9000.0,28410.0,957.0,365.0,131.0,0.0,0.0,0.0,11.0,11.0,11.0,949.0,484.0,957.0,0.0,0.0,7.0,1.9900400000000005,19.0,1.65788,4.67582,9921,ecology-pop7
117868,100000,13259000000000.0,2485.01,3029540000.0,0,0,217.051,211.354,0,0.00854701,0.00106838,0,1001.25,4.39043,0,-5.22138e+27,521.0,218.0,521.0,302.0,507.0,517.0,527.0,214.0,295.0,25.2966,107.629,31.9173,46.8879,33.3639,37.6444,23.402,98.9412,49.3567,9000.0,27840.0,936.0,737.0,263.0,0.0,0.0,0.0,8.0,4.0,1.0,581.0,461.0,936.0,0.0,0.0,33.0,2.07702,183.0,1.4973,3.8573,9654,killed-pop3
117961,100000,2170.77,767.475,2.6877,0,0,117.975,102.46,0,0.027989799999999995,0.017175599999999996,0,5977.77,-15.3531,0,1.88039,619.0,1072.0,1017.0,660.0,1370.0,1435.0,923.0,984.0,1035.0,14.3653,4.93002,10.2186,9.18366,5.43727,4.8665699999999985,9.16855,6.15685,5.45075,9000.0,45900.0,1572.0,717.0,207.0,0.0,0.0,0.0,44.0,36.0,27.0,1025.0,596.0,1572.0,0.0,0.0,83.0,4.45887,371.0,2.37122,5.78609,9358,killed-pop8
118062,100000,9.03e+56,4881.65,5.57098e+52,0,0,391.001,332.7290000000001,0,0.00113507,0.0,0,580.795,-18.6634,0,-7.434670000000003e+75,281.0,29.0,278.0,266.0,293.0,302.0,297.0,23.0,262.0,198.85,994.992,194.687,194.596,198.853,192.748,192.754,994.992,194.867,9000.0,26400.0,881.0,760.0,132.0,0.0,0.0,0.0,1.0,0.0,0.0,601.0,601.0,881.0,0.0,0.0,19.0,1.31835,55.0,0.926944,2.30533,9854,killed-pop3
118163,100000,537411000.0,1724.2,186300.0,0,0,176.968,171.263,0,0.00573614,0.00286807,0,1796.57,-7.48855,0,-1651620.0,700.0,198.0,598.0,535.0,523.0,689.0,601.0,574.0,580.0,24.3766,60.2691,26.7037,26.4,26.0696,18.757,25.3443,30.5277,19.4317,9000.0,31230.0,1046.0,735.0,235.0,0.0,0.0,0.0,6.0,18.0,3.0,738.0,494.0,1046.0,0.0,0.0,39.0,2.82906,174.0,1.69744,4.72886,9330,killed-pop7
118264,100000,7275.75,807.773,9.12924,0,0,108.239,103.915,0,0.028116200000000004,0.028116200000000004,0,3648.37,0.524574,0,6.29465,976.0,678.0,796.0,617.0,1012.0,1057.0,389.0,678.0,678.0,9.16366,7.248939999999998,12.8967,10.6756,8.03518,6.47841,19.6029,8.71842,7.50311,9000.0,31260.0,1067.0,79.0,79.0,0.0,0.0,0.0,30.0,31.0,30.0,1067.0,240.0,1067.0,0.0,0.0,13.0,2.3576,49.0,2.61588,6.44957,9949,ecology-pop8
118365,100000,8648.5,781.1260000000002,11.0717,0,0,108.0,104.109,0,0.039196,0.039196,0,3903.82,-8.45837,0,7.75365,995.0,995.0,669.0,995.0,760.0,326.0,561.0,669.0,669.0,9.14328,5.9596800000000005,6.6788300000000005,5.16861,14.2421,21.9369,11.1593,8.84913,7.0724,930.0,29640.0,995.0,3.0,3.0,0.0,0.0,0.0,39.0,37.0,39.0,995.0,485.0,995.0,0.0,0.0,3.0,1.54177,3.0,2.67696,6.67374,10542,ecology-pop8
118459,100000,882459.0,1405.33,627.7819999999998,0,0,108.881,103.683,0,0.00417537,0.00208768,0,3544.94,-6.1603,0,420.049,888.0,910.0,919.0,901.0,858.0,943.0,868.0,869.0,882.0,9.98995,9.70511,9.59876,9.69886,10.0966,9.8745,10.0314,9.9139,9.85331,930.0,28740.0,958.0,434.0,119.0,0.0,0.0,0.0,4.0,7.0,2.0,669.0,470.0,958.0,0.0,0.0,37.0,1.6924099999999995,67.0,3.01645,8.38953,10752,killed-pop8
118560,100000,20574100.0,1953.21,9501.35,0,0,120.826,116.368,0,0.00713558,0.00713558,0,1176.0,-4.40335,0,8146.05,446.0,491.0,435.0,758.0,640.0,658.0,491.0,404.0,706.0,23.0029,45.9229,32.4253,18.8572,36.6171,18.1438,20.47,61.6615,18.3866,9000.0,29220.0,981.0,139.0,95.0,0.0,0.0,0.0,7.0,10.0,7.0,981.0,227.0,981.0,0.0,0.0,10.0,2.71004,23.0,2.1816,5.11946,9904,ecology-pop6
118661,100000,246821.0,1202.48,201.518,0,0,241.502,189.223,0,0.0223084,0.00872939,0,3045.13,6.55137,0,144.721,483.0,629.0,549.0,583.0,863.0,953.0,647.0,839.0,299.0,13.8538,11.3393,11.853,11.803,9.31117,8.6211,11.2147,8.91821,38.5359,9000.0,30270.0,1031.0,724.0,247.0,0.0,0.0,0.0,23.0,19.0,9.0,475.0,212.0,1031.0,0.0,0.0,72.0,4.0779,138.0,2.36086,5.65449,9991,killed-pop10
118762,100000,133087000.0,2537.0,52458.5,0,0,176.0,171.0,0,0.0136411,0.0136411,0,1309.08,1.33644,0,27593.3,953.0,953.0,953.0,953.0,953.0,953.0,953.0,953.0,953.0,71.9895,12.5657,17.0513,15.5181,104.941,15.2345,102.646,29.1388,14.7992,930.0,28530.0,953.0,1.0,1.0,0.0,0.0,0.0,13.0,12.0,13.0,953.0,456.0,953.0,0.0,0.0,1.0,0.0,1.0,2.82331,9.0,10321,ecology-pop7
118863,100000,178157.0,1042.9,179.47099999999998,0,0,212.642,199.201,0,0.024096400000000004,0.0140562,0,3357.05,41.3933,0,122.579,732.0,975.0,725.0,949.0,686.0,732.0,690.0,936.0,891.0,12.8367,7.79033,12.4959,8.781880000000001,13.3308,12.3638,13.1132,8.14129,21.4201,930.0,29730.0,996.0,650.0,178.0,0.0,0.0,0.0,24.0,25.0,14.0,530.0,523.0,996.0,0.0,0.0,36.0,1.92367,62.0,2.67753,7.3404,10399,killed-pop10
118964,100000,370518.0,2005.25,173.553,0,0,120.748,116.06,0,0.017161700000000002,0.017161700000000002,0,1344.04,-1.44074,0,144.084,711.0,784.0,723.0,1261.0,980.0,1000.0,792.0,622.0,1108.0,18.1128,43.8249,15.9152,10.9153,24.6538,11.6121,16.2948,21.9049,17.9221,9000.0,44670.0,1515.0,361.0,238.0,0.0,0.0,0.0,26.0,12.0,26.0,1515.0,575.0,1515.0,0.0,0.0,32.0,2.922,64.0,2.23141,5.26414,11100,ecology-pop6
119065,100000,903862.0,1382.45,643.1759999999998,0,0,114.599,110.333,0,0.0114226,0.00207684,0,4231.35,2.8885400000000003,0,440.365,935.0,911.0,931.0,927.0,884.0,891.0,899.0,887.0,910.0,10.4637,10.7063,10.3397,10.0788,10.3728,10.996,10.2632,10.2613,10.0835,930.0,28860.0,963.0,448.0,125.0,0.0,0.0,0.0,11.0,13.0,2.0,673.0,491.0,963.0,0.0,0.0,44.0,1.40852,92.0,3.03194,8.4875,10556,killed-pop8
119166,100000,2315.5,1071.66,2.06793,0,0,137.309,133.842,0,0.010993799999999998,0.00659631,0,3360.99,18.6448,0,1.29175,798.0,1497.0,2043.0,1315.0,2038.0,1908.0,2002.0,662.0,1300.0,8.29646,5.07394,3.33114,4.98391,3.41816,3.83236,3.52787,10.6039,5.022469999999998,9000.0,67620.0,2274.0,1226.0,458.0,0.0,0.0,0.0,25.0,39.0,15.0,1446.0,976.0,2274.0,0.0,0.0,78.0,3.54054,160.0,2.47395,5.9589300000000005,11073,killed-pop4
119259,100000,12016000.0,2101.59,5583.8,0,0,120.652,115.93,0,0.0153846,0.0153846,0,1159.91,0.72032,0,4554.27,518.0,545.0,554.0,890.0,678.0,708.0,545.0,476.0,800.0,21.144,60.4306,25.4692,15.6059,30.548,15.8443,20.06,38.7366,19.4731,9000.0,30810.0,1040.0,102.0,89.0,0.0,0.0,0.0,16.0,12.0,16.0,1040.0,223.0,1040.0,0.0,0.0,10.0,2.6141400000000004,17.0,2.3389,5.4907900000000005,9503,ecology-pop6
119352,100000,2.04945e+30,6540.72,1.94856e+26,0,0,578.919,348.344,0,0.0022805,0.0,0,1725.08,-48.2073,0,1.8843300000000007e+89,836.0,654.0,769.0,745.0,309.0,815.0,575.0,449.0,283.0,91.7241,642.086,100.857,95.2219,445.129,91.3807,91.8941,288.436,121.393,9000.0,26250.0,877.0,848.0,127.0,0.0,0.0,0.0,2.0,2.0,0.0,131.0,177.0,877.0,0.0,0.0,47.0,3.11955,235.0,2.4081200000000003,6.2011400000000005,9239,killed-pop2
119453,100000,2705520000.0,2333.33,1023020.0,0,0,173.59400000000005,166.75099999999995,0,0.00848356,0.00636267,0,1804.06,-20.2485,0,685867.0,928.0,863.0,791.0,871.0,773.0,759.0,727.0,741.0,718.0,16.6953,22.4797,31.264,17.8905,17.7185,31.9003,20.8433,18.9716,34.5298,930.0,28200.0,943.0,561.0,122.0,0.0,0.0,0.0,8.0,5.0,6.0,550.0,446.0,943.0,0.0,0.0,43.0,1.86183,170.0,2.68041,7.60445,10536,killed-pop7
119554,100000,1.96271e+19,3800.82,2557030000000000.0,0,0,489.36300000000006,307.838,0,0.0,0.0,0,2193.33,-10.6049,0,3.02836e+30,912.0,538.0,675.0,894.0,851.0,839.0,860.0,351.0,484.0,67.1534,87.5887,816.41,61.8818,65.7489,61.322,60.5864,840.3939999999999,66.5491,930.0,27450.0,915.0,799.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,216.0,446.0,915.0,0.0,0.0,38.0,2.5901400000000003,148.0,2.62241,6.99891,10837,killed-pop2
119655,100000,108390000.0,2410.66,42182.8,0,0,176.393,171.40400000000002,0,0.014733,0.014733,0,1083.62,3.09707,0,-315561.0,1026.0,330.0,1026.0,988.0,567.0,1026.0,1026.0,1025.0,1018.0,19.2954,52.3282,20.6931,21.0974,38.4515,14.573,23.8991,20.8255,20.1709,9000.0,32190.0,1086.0,121.0,74.0,0.0,0.0,0.0,16.0,13.0,16.0,1069.0,315.0,1086.0,0.0,0.0,8.0,1.97121,24.0,2.65423,7.3921899999999985,9327,ecology-pop7
119756,100000,2949660000.0,1280.42,1080930.0,0,0,341.07,316.472,0,0.00421496,0.00421496,0,1058.99,1.03554,0,830185.0,441.0,188.0,442.0,441.0,226.0,442.0,253.0,215.0,227.0,14.9508,57.9926,18.6219,16.4027,69.1872,16.9541,25.7091,51.0785,47.3493,9000.0,28350.0,949.0,471.0,52.0,0.0,0.0,0.0,4.0,6.0,4.0,949.0,584.0,949.0,0.0,0.0,6.0,1.63103,10.0,1.24157,3.00848,9828,ecology-pop2
